8.617481908902176357e+00,8.617482347613137250e+00,8.617482786324092814e+00,8.617483225035048378e+00,8.617483663746003941e+00,8.617484102456961281e+00,2.723483525591146481e+00
8.611107077999111681e+00,8.611061147971549090e+00,8.611015217943988276e+00,8.610969287916425685e+00,8.610923357888863094e+00,8.610877427861302280e+00,8.610831497833739689e+00
1.009459899393067417e+01,1.009445553871204027e+01,1.009431208349340814e+01,1.009416862827477779e+01,1.009402517305614566e+01,1.009388171783751176e+01,1.009373826261887963e+01
2.910179350889388061e+01,2.911325334651008490e+01,2.912471318412627497e+01,2.913617302174246859e+01,2.914763285935866932e+01,2.915909269697486650e+01,6.501197404144357428e+00
1.267667635826182604e+01,1.268489130784267616e+01,1.269310625742353338e+01,1.270132120700437639e+01,1.270953615658523361e+01,1.271775110616608373e+01,3.537313871179827540e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.815670144493165239e+01,1.795872086488806474e+01,1.776074028484448419e+01,1.756275970480090365e+01,1.736477912475731955e+01,1.716679854471373545e+01,4.346951223241736884e+00
3.082985845870353625e+00,2.844076378743860101e+00,2.605166911617371461e+00,2.366257444490880157e+00,2.127347977364387965e+00,1.888438510237897328e+00,1.649529043111405802e+00
1.040241749315614683e+01,1.021089585541578160e+01,1.001937421767541636e+01,9.827852579935052901e+00,9.636330942194687665e+00,9.444809304454325982e+00,2.849877530999630704e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
2.656587103522580207e-01,2.069825172402832980e-01,1.483063241283085754e-01,8.963013101633382496e-02,3.095393790435910231e-02,1.000000000000000000e+03,1.000000000000000000e+03
1.113528494422185666e+01,1.089689139886229441e+01,1.065849785350273038e+01,1.042010430814316280e+01,1.018171076278359877e+01,9.943317217424031185e+00,9.704923672064468931e+00
2.725791784946745722e+01,2.705511591461796783e+01,2.685231397976847489e+01,2.664951204491897840e+01,2.644671011006948547e+01,2.624390817521999963e+01,2.604110624037050314e+01
1.894293938961119395e+01,1.876958022448528851e+01,1.859622105935937597e+01,1.842286189423346343e+01,1.824950272910755800e+01,1.807614356398164546e+01,4.522614569593063294e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
4.373790429203471830e-01,3.665502471715223476e-01,2.957214514226975122e-01,2.248926556738726490e-01,1.540638599250478136e-01,8.323506417622296427e-02,1.240626842739816701e-02
2.139065590524875304e+01,2.109841227058191038e+01,2.080616863591507837e+01,2.051392500124823570e+01,2.022168136658139304e+01,1.992943773191455037e+01,1.963719409724771836e+01
9.164566428973074608e+00,8.911463417159568579e+00,8.658360405346058997e+00,8.405257393532552967e+00,8.152154381719043386e+00,7.899051369905533804e+00,7.645948358092023334e+00
6.279617484800535943e-01,5.871163290104475241e-01,5.462709095408412319e-01,5.054254900712351617e-01,4.645800706016290360e-01,4.237346511320227993e-01,3.828892316624167846e-01
3.425587593616599591e+00,3.247606843556090528e+00,3.069626093495583241e+00,2.891645343435074178e+00,2.713664593374566447e+00,2.535683843314056052e+00,1.469063839090809065e+00
8.655439950624543854e+00,8.513099338904382307e+00,8.370758727184217207e+00,8.228418115464055660e+00,8.086077503743890560e+00,7.943736892023727236e+00,2.560225650255969931e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.026154438005024438e+01,1.004391970835172110e+01,9.826295036653203141e+00,9.608670364954683407e+00,9.391045693256163673e+00,9.173421021557645716e+00,2.790502231699375280e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
7.529188386094679331e+00,7.267215100096313662e+00,7.005241814097941777e+00,6.743268528099576997e+00,6.481295242101210441e+00,6.219321956102842108e+00,2.190845499424272536e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
5.099674137877623359e+00,4.806844730803105037e+00,4.514015323728585827e+00,4.221185916654065728e+00,3.928356509579548739e+00,3.635527102505029085e+00,1.666538786774284020e+00
4.670982453839449988e+00,4.439884954004774009e+00,4.208787454170096254e+00,3.977689954335419387e+00,3.746592454500742964e+00,3.515494954666066096e+00,1.654649517552413185e+00
9.202599965872947152e+00,9.164690853251389768e+00,9.126781740629832385e+00,9.088872628008273225e+00,9.050963515386715841e+00,9.013054402765158457e+00,8.975145290143601073e+00
2.395375365776251542e+01,2.375431932453081174e+01,2.355488499129910451e+01,2.335545065806740084e+01,2.315601632483569716e+01,2.295658199160398283e+01,5.400368700867785421e+00
1.117643099557162145e+01,1.101572963770715852e+01,1.085502827984270446e+01,1.069432692197824686e+01,1.053362556411378748e+01,1.037292420624932454e+01,3.040421146287811460e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.936032396645903830e+01,1.903365000750980585e+01,1.870697604856057339e+01,1.838030208961133738e+01,1.805362813066211203e+01,1.772695417171286891e+01,4.422697815934902188e+00
3.483210737353825692e+00,3.117018730327715481e+00,2.750826723301605714e+00,2.384634716275495503e+00,2.018442709249384404e+00,1.652250702223274859e+00,1.255599296061693515e+00
1.272495854381273617e+01,1.242727672374325820e+01,1.212959490367377846e+01,1.183191308360429872e+01,1.153423126353481543e+01,1.123654944346533391e+01,3.182821014230230006e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
8.810930450180114448e-01,8.094296747982753226e-01,7.377663045785390894e-01,6.661029343588029672e-01,5.944395641390668450e-01,5.227761939193307228e-01,4.511128236995946006e-01
1.312316732810741193e+01,1.283082052006954399e+01,1.253847371203167427e+01,1.224612690399380988e+01,1.195378009595594726e+01,1.166143328791807932e+01,3.267379108091736928e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
4.376460549932963850e+00,4.042064095523772771e+00,3.707667641114578139e+00,3.373271186705384839e+00,3.038874732296190651e+00,2.704478277886993798e+00,1.471982403868250522e+00
1.843727606068716085e+01,1.816235259085281584e+01,1.788742912101847082e+01,1.761250565118411870e+01,1.733758218134977369e+01,1.706265871151541802e+01,4.309777517171598404e+00
5.386407886487414309e-01,4.649683454772757241e-01,3.912959023058099617e-01,3.176234591343441993e-01,2.439510159628784647e-01,1.702785727914127301e-01,9.660612961994702319e-02
1.144488628972614386e+01,1.114305966908631262e+01,1.084123304844648494e+01,1.053940642780665549e+01,1.023757980716682781e+01,9.935753186526996572e+00,2.924748442710146001e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
2.878162018253481058e+00,2.535196487178883018e+00,2.192230956104284534e+00,1.849265425029686716e+00,1.506299893955087787e+00,1.163334362880489969e+00,1.162899049271597818e+00
1.691383923618156970e+01,1.663295156057712276e+01,1.635206388497266872e+01,1.607117620936821822e+01,1.579028853376376595e+01,1.550940085815931546e+01,4.014622908944393664e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
8.653156980833031753e+00,8.332359335413764612e+00,8.011561689994501023e+00,7.690764044575236547e+00,7.369966399155966741e+00,7.049168753736702264e+00,2.345393455041211439e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
2.110843174956265056e-01,9.708352478037014510e-01,9.000356364099355577e-01,8.292360250161695534e-01,7.584364136224034381e-01,6.876368022286375448e-01,6.168371908348715404e-01
1.424504333268524370e+01,1.395424217114939580e+01,1.366344100961354435e+01,1.337263984807768402e+01,1.308183868654183790e+01,1.279103752500598112e+01,3.488497980876346993e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
5.780953879269055129e+00,5.446436777709975807e+00,5.111919676150898262e+00,4.777402574591818052e+00,4.442885473032740506e+00,4.108368371473661185e+00,1.753096108775061834e+00
5.188677209257142486e+00,4.921603525796327538e+00,4.654529842335511702e+00,4.387456158874694090e+00,4.120382475413880030e+00,3.853308791953064194e+00,1.715268982986972501e+00
2.010406771957697902e+00,4.842228348326728771e+00,4.618656808593120111e+00,4.395085268859510563e+00,4.171513729125902792e+00,3.947942189392294576e+00,1.742850903925517336e+00
9.392675490013019157e+00,9.355246446799558413e+00,9.317817403586101221e+00,9.280388360372640477e+00,9.242959317159181509e+00,9.205530273945722541e+00,9.168101230732263573e+00
2.480395152242456902e+01,2.462475127707769218e+01,2.444555103173080468e+01,2.426635078638391718e+01,2.408715054103703679e+01,2.390795029569015639e+01,5.570840371596141871e+00
5.569345240950802634e+00,5.420977956656377827e+00,5.272610672361953021e+00,5.124243388067528215e+00,4.975876103773102521e+00,4.827508819478678603e+00,1.934141722671742114e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
4.824989524417848230e+00,1.907416340391542420e+01,1.870149449315297119e+01,1.832882558239051818e+01,1.795615667162806162e+01,1.758348776086560861e+01,4.385191442076759927e+00
8.550809272473613998e-01,7.800398544644403520e-01,7.049987816815194153e-01,6.299577088985983675e-01,5.549166361156773197e-01,4.798755633327563830e-01,4.048344905498353907e-01
2.777362870877149614e+00,8.574923355801940872e+00,8.261448346856322900e+00,7.947973337910708480e+00,7.634498328965095837e+00,7.321023320019476976e+00,2.401259949096918422e+00
1.873039009462842586e+01,1.847351007970365444e+01,1.821663006477887947e+01,1.795975004985411516e+01,1.770287003492934730e+01,1.744599002000457588e+01,4.386189207043241112e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
2.066348367628819016e+00,5.019690091608757676e+00,4.692514655765871900e+00,4.365339219922985237e+00,4.038163784080101237e+00,3.710988348237216794e+00,1.674849688292676886e+00
1.960584582210368021e+00,4.560741819503062011e+00,4.302481341198879150e+00,4.044220862894693624e+00,3.785960384590507655e+00,3.527699906286322573e+00,1.651707465803124775e+00
9.226189928122554562e+00,9.184220397951659010e+00,9.142250867780765233e+00,9.100281337609871457e+00,9.058311807438974128e+00,9.016342277268080352e+00,8.974372747097186576e+00
5.653095224501502258e+00,2.388142144428325153e+01,2.368740175818299321e+01,2.349338207208272422e+01,2.329936238598245879e+01,2.310534269988218981e+01,5.428106626236980148e+00
2.030484413251415710e+00,5.009858766563455745e+00,4.855118290014526217e+00,4.700377813465596688e+00,4.545637336916669824e+00,4.390896860367739407e+00,1.845234207535686455e+00
3.556248077782665273e+00,1.278946986975104849e+01,1.275897121066264361e+01,1.272847255157423874e+01,1.269797389248583208e+01,1.266747523339742720e+01,3.519760303363058895e+00
3.684283622596442154e+00,1.347593552932927885e+01,1.347588889964425718e+01,1.347584226995922663e+01,1.347579564027419963e+01,1.347574901058917440e+01,3.684227893646241370e+00
3.637850942437776958e+00,1.323535870385111224e+01,1.323179833143496786e+01,1.322823795901882526e+01,1.322467758660267734e+01,1.322111721418653474e+01,3.633594530960057689e+00
3.566597122803880637e+00,1.286893233836038952e+01,1.286278638935754692e+01,1.285664044035469900e+01,1.285049449135185284e+01,1.284434854234901024e+01,3.559246107710642537e+00
3.471166897553650266e+00,1.238112912739838123e+01,1.237365208641113234e+01,1.236617504542387991e+01,1.235869800443663280e+01,1.235122096344938392e+01,3.462218195604252813e+00
3.353866409285648942e+00,1.178436662225233533e+01,1.177641373425936244e+01,1.176846084626638778e+01,1.176050795827341666e+01,1.175255507028044022e+01,3.344341557503018425e+00
3.218328525184629640e+00,1.109782701568366470e+01,1.108995951834279836e+01,1.108209202100192847e+01,1.107422452366106747e+01,1.106635702632020113e+01,3.208899480891050704e+00
3.068110531818792008e+00,1.034007588923370413e+01,1.033264219325801392e+01,1.032520849728232726e+01,1.031777480130663349e+01,1.031034110533094506e+01,3.059196097881789367e+00
2.906643518473889021e+00,9.528695749350612587e+00,9.521893865092918574e+00,9.515091980835233443e+00,9.508290096577548312e+00,9.501488212319856075e+00,2.898483210421375134e+00
2.737254113298935199e+00,8.680363177021293453e+00,8.674286970980208622e+00,8.668210764939122015e+00,8.662134558898040737e+00,8.656058352856957683e+00,2.729962807921196166e+00
2.563022050307183441e+00,7.810169628428890398e+00,7.804842732821319906e+00,7.799515837213751190e+00,7.794188941606184251e+00,7.788862045998612871e+00,2.556630091827893025e+00
2.387196409550004006e+00,6.933784519444720296e+00,6.929186606907152601e+00,6.924588694369578690e+00,6.919990781832008331e+00,6.915392869294437084e+00,2.381680825140524149e+00
2.212952289196408628e+00,6.066339553719250155e+00,6.062422918415925288e+00,6.058506283112602198e+00,6.054589647809279995e+00,6.050673012505956905e+00,2.208256585740630662e+00
2.043730952563370007e+00,5.224252613917422572e+00,5.220956721786655486e+00,5.217660829655885735e+00,5.214364937525121313e+00,5.211069045394354227e+00,2.039782619161397470e+00
4.423279817223299659e+00,4.420534413922098338e+00,4.417789010620899681e+00,4.415043607319700136e+00,4.412298204018499703e+00,4.409552800717301935e+00,1.878988374528320904e+00
3.669288699584437374e+00,3.667022569598536563e+00,3.664756439612637084e+00,3.662490309626740270e+00,3.660224179640841236e+00,3.657958049654942201e+00,1.728342030427314047e+00
3.797408635849682135e+00,3.795564659861400347e+00,3.793720683873117228e+00,3.791876707884835884e+00,3.790032731896551876e+00,3.788188755908268757e+00,1.754520064753084752e+00
3.987574269341318978e+00,3.986083563420267595e+00,3.984592857499218876e+00,3.983102151578167049e+00,3.981611445657117443e+00,3.980120739736068725e+00,1.793067036427759886e+00
4.238378469303483165e+00,4.237181809042318115e+00,4.235985148781152176e+00,4.234788488519982685e+00,4.233591828258816747e+00,4.232395167997652585e+00,1.843720286355139848e+00
4.546843056521911564e+00,4.545890702970721620e+00,4.544938349419529011e+00,4.543985995868341732e+00,4.543033642317150012e+00,4.542081288765960068e+00,1.905904405089717368e+00
4.909039155845468017e+00,4.908287885978030118e+00,4.907536616110592220e+00,4.906785346243154322e+00,4.906034076375715536e+00,4.905282806508281190e+00,1.978845754383528277e+00
5.320413217247866200e+00,5.319826248751977182e+00,5.319239280256089941e+00,5.318652311760201812e+00,5.318065343264313682e+00,5.317478374768425553e+00,2.061638290756534264e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
