1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.400566328300881125e+00,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.848032642327968322e-01,3.069178732396378173e+00,1.051171589757068325e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,9.389933503145579952e-01,5.470114211392824721e+00,1.125986445084923027e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,6.350631824781707291e-01,2.668163283389600071e+00,7.216548715834257166e+00,1.176493414827891826e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,5.540946288873244141e-01,1.317153669555207074e+00,4.908197272718163973e+00,8.499240875881117319e+00,1.209028447904407244e+01,2.000000000000000000e+00
4.809174351792027541e-02,6.095404597178586403e-01,1.170989175917796610e+00,3.710342435291501761e+00,6.554563391268017902e+00,9.398784347244530935e+00,1.224300530322104485e+01,2.000000000000000000e+00
7.465931693793960156e-01,1.194049482170024934e+00,1.641505794960653963e+00,5.493264467522172012e+00,7.750479551963286085e+00,1.000769463640440016e+01,1.226490972084551423e+01,2.000000000000000000e+00
1.289346220055569425e+00,1.645797900025317562e+00,2.002249579995066142e+00,6.835426343309764619e+00,8.628692818154219069e+00,1.042195929299867174e+01,1.221522576784312264e+01,2.000000000000000000e+00
1.706169528053321116e+00,1.990040557512986030e+00,6.397514699743882538e+00,7.823105878818799042e+00,9.248697057893719986e+00,1.067428823696864093e+01,1.209987941604355832e+01,2.000000000000000000e+00
2.021135862609395595e+00,2.247177561074726437e+00,7.389615382034158131e+00,8.523435655177946657e+00,9.657255928321728078e+00,1.079107620146551128e+01,1.192489647460929447e+01,2.000000000000000000e+00
